"campaign_id","product_name","short_description","long_description"
"2cb0fefb-8f91-4b12-bfa0-c0b3953f5240",LazyFit,"LazyFit, your personal pocket-sized trainer delivers easy, effective workouts that fit into your schedule. No equipment or gym needed. Download today!","Discover a new era of fitness with LazyFit, the pioneering fitness app that makes workouts comfortable, convenient and flexible. Its fully packed with a variety of workouts like yoga, pilates, cardio and many more, designed to fit effortlessly into your busy schedule. No need for a gym or any equipment, all you need is LazyFit. Its the perfect blend of simplicity and efficiency, curated by expert trainers to facilitate your fitness journey. This is your first step towards a healthier and happier you – No gym required. Download today and join the LazyFit community."
e5efa6f9-3964-4b2f-aa62-972701e3811a,Hily,"Hily (Hey, I Like You!) is a popular dating app that offers a platform for singles to chat, date, and forge meaningful connections. ","For this campaign, you should follow the following concept: “I make my profile on Hily”: Film yourself taking photos to make your profile on the app and fill the profile not only with your photos but also with fun facts about yourself"
ebbb73f6-d299-45e2-9d96-ab2e2abf3e7d,Fubo TV,"FuboTV es una plataforma de streaming que ofrece una amplia variedad de deportes en vivo, series aclamadas, noticias en vivo y películas premiadas, con más de 110 canales de televisión disponibles.","What is the Fubo Latino plan?
- It is the cheapest plan on fubo, right now in a promo of $24.99/mo
- It includes 50+ live tv channels in Spanish and content on-demand, such as telenovelas, movies, shows, sports, reality shows, and some content for kids.
- Most watched, popular channels: TUDN, Univision ent. channels, ESPN deportes.
- Most watched sports: Liga MX, Champions League, La Liga, Ligue A.
- Most watched shows: telenovelas such as La Rosa de Guadalupe, Nosotros los guapos, La herencia, La Madrasta. (Univision shows)"
"9b6e6886-b2cd-4cda-8fc2-18b8c5dad877",Plant AI,Revolutionize plant care with Plant AI - your pocket botanist. Easily diagnose and treat plant problems. Perfect for all plant enthusiasts!,"Plant AI is here to revolutionize plant care! No more guessing or web searches. With our app, identify and diagnose plant problems in a snap. It's designed for everyone - whether you're a beginner or a pro in gardening. It's a pocket botanist that helps keep your plants thrive. Let's make plant care worry-free and enjoyable!"
"4cd11857-fc2d-471f-bccc-f95f47b20ac0",WARHAMMER CHAOS&CONQUEST,We would like to show a gamer explaining the best points our game have,"Brief and reference here:
https://drive.google.com/drive/folders/1uuABtwnv93VxAmDd21tLdY32z5lxByc7?usp=sharing"
"8901fa8f-be44-462d-9f2f-c1b905310aa5",Ramdam App,AI localized video - Unlockt - 20 sept23,AI localized video - Unlockt - 20 sept23
"84410b54-2253-493e-ba68-02fc23c3abcb",gigi,"Meet Gigi, your new dating BFF! Gigi handles everything in your dating life from filtering to ice-breaking for a fun and effortless experience!","Experience dating like never before with Gigi, your new personal dating BFF! Gigi learns about your dating preferences, understands your vibes and red flags, and does all the work for you. From filtering uninteresting profiles to breaking the ice on your behalf and initiating conversations, Gigi is here to make your dating experience effortless and fun! So no more worrying about awkward moments or wasting time on uninteresting chats, because Gigi is here to revolutionise your dating life!"
f4a3e7a8-31f5-4724-b1b7-95b88c031974,Joko,"UGC de 45s environ, partage d'une astuce en faisant la vaisselle.","Détail de la campagne ici 
https://joko.notion.site/Astuce-vaisselle-25734d59a1ec4c03884ed3c0f41625a0?pvs=4"
d3671361-04e4-4280-9e7b-6505c3c6d01a,Napper: Schlafplan & Geräusche,Zeige die Vorteile und Funktionen von Napper in einer einprägsamen Videokampagne.,"Napper ist eine preisgekrönte App, die die Kindererziehung revolutionieren kann. Der Dienst nutzt Daten, Wissenschaft und Algorithmen, um die Schlafzeiten von Kindern vorherzusagen und Eltern zu helfen, besser zu schlafen. Egal, ob es um kurze Nickerchen, nächtliches Aufwachen oder endlose Schlafenszeiten geht, Napper bietet den Eltern eine Lösung. Mach auf die Vorteile und einzigartigen Funktionen dieser innovativen App aufmerksam und zeige in einer einprägsamen Videokampagne, wie sie funktioniert."
"4e338cec-f11d-4b36-8815-371ea6395e39",Citygo,"Redécouvrez le covoiturage avec Citygo! Trouvez un trajet rapidement, économisez de l'argent et agissez pour l'environnement. Téléchargez l'application et rejoignez notre communauté.","Citygo est une application de covoiturage qui optimise les déplacements quotidiens de ses utilisateurs. Avec Citygo, il est facile de trouver un covoiturage de moins de 80 km, à tout moment et rapidement. En plus d'être une solution écologique, l'utilisation de Citygo permet d'économiser environ 200€ par mois. Téléchargez l'application dès maintenant et rejoignez la communauté de ceux qui font avancer le monde, un covoit’ à la fois. Témoignez de votre expérience avec Citygo et incitez d'autres à vivre la même expérience."
"20736273-db48-44b0-9961-a7e344e3e457",MealPrepPro,"Demonstrate how the MealPrepPro app simplifies meal prep, offering customized meal plans, cooking guides, and a shopping list.","Promote the MealPrepPro app by demonstrating its use in your daily life - from customizing your meal plan, following the cooking instructions, to utilizing the weekly shopping list. Emphasize the app's convenience and how it aids in achieving your nutritional goals."
"21da45fe-c9b1-4ba5-bd55-80000831ab2d",Bestplay App,German User Generated Content for a Rewarded Play App - Bestplay,"We have an app in the play to earn space, that means by playing the games they offer you make cash on the side based on your playtime and you can cash it out through Paypal, Amazon or donate it to your favourite NGO. 

We are contacting German creators to deliver IN NATIVE GERMAN very natural and spontaneous videos doing a bit of a testimonial of how easy they've made money using the app and what they've been able to buy with that money. We are estimating the value of those items or activities to mention on around $100-200 to make it realistic but still very appealing. 

We'd want those materials to be shooted in very common places like it could be inside a car, in the kitchen, in the couch, walking, etc. The idea is the actors act casual and as transparent testimonials to our audience explaining their success with our app.

The videos need to be of a 30 to 45second length, they can't contain swearing and need to be politically correct in all matters.
"
"9c59ed32-443a-4695-b50d-d7bb3890e7c5",WeWard,A mobile app that rewards users for walking. ,"WeWard is a mobile app that rewards users for walking. The more you walk the more you accumulate tokens (called the Wards) that you can redeem against rewards (from wiring a transfer on your bank account to making a donation to a charity or buying gifts). Our goal is to fight sedentary lifestyle by making walking a more rewarding part of our lives, and it works: on average our users increase their walking habits by +24% and this behavioral change contributed to reducing CO2 emissions by 600k tons. We can walk our way to a better planet. Our redistributive model enables us to have a societal impact (we have given back 10M$ to users and 600K$ to charities). We are live in 7 European countries, have more than 20M  users"
c923ab53-ed6b-4427-8184-55f63e7aee3a,Ramdam Creator App,"Connettetevi con gli sviluppatori di app, condividete la vostra esperienza e aumentate la vostra visibilità sui social network con Ramdam Creator App. Una grande opportunità per collaborare e promuovere le app.","La campagna Ramdam Creator App mira a mettere in contatto i creatori con gli sviluppatori di app. Grazie all'accesso esclusivo a un'ampia gamma di campagne, avrete l'opportunità di aumentare la vostra visibilità e quella delle app con cui collaborate. Vi verrà chiesto di condividere la vostra esperienza di utilizzo di queste app sui social media per favorire l'esposizione e la visibilità."
